DATETIME_simple,SYM_ROOT,CLOSE,HIGH,LOW,OPEN,VOL
2017-01-03 04:00:00,AMZN,757.76,758.26,756.3,758.26,1559
2017-01-03 05:00:00,AMZN,758.0,758.26,757.0,757.76,2806
2017-01-03 06:00:00,AMZN,758.27,759.77,757.99,758.0,1463
2017-01-03 07:00:00,AMZN,759.52,761.0,758.1,759.0,14121
2017-01-03 08:00:00,AMZN,757.4,760.0,749.87,759.52,37779
2017-01-03 09:00:00,AMZN,753.94,759.18,749.87,757.01,751700
2017-01-03 10:00:00,AMZN,752.69,758.15,752.0,754.1999,497623
2017-01-03 11:00:00,AMZN,750.49,757.92,748.51,752.69,450653
2017-01-03 12:00:00,AMZN,749.4206,751.19,747.7,750.9299,322453
2017-01-03 13:00:00,AMZN,748.69,752.0674,748.48,749.7,326750
2017-01-03 14:00:00,AMZN,749.65,749.67,748.05,748.82,314534
2017-01-03 15:00:00,AMZN,753.67,753.67,748.05,749.52,670383
2017-01-03 16:00:00,AMZN,754.0,754.99,749.325,753.67,352346
2017-01-03 17:00:00,AMZN,753.7,754.0,751.713,754.0,2765
2017-01-03 18:00:00,AMZN,753.5,753.67,753.0,753.67,1383
2017-01-03 19:00:00,AMZN,753.7,753.7,753.0,753.45,1013
2017-01-04 05:00:00,AMZN,755.74,756.37,755.74,756.37,43
2017-01-04 06:00:00,AMZN,756.59,757.7,756.37,756.37,37
2017-01-04 07:00:00,AMZN,756.25,756.95,756.0,756.58,2658
2017-01-04 08:00:00,AMZN,756.5,756.95,754.78,756.25,4515
2017-01-04 09:00:00,AMZN,755.65,759.68,755.39,756.38,448460
2017-01-04 10:00:00,AMZN,756.95,757.6026,754.16,755.86,386907
2017-01-04 11:00:00,AMZN,757.15,757.97,756.01,756.86,292925
2017-01-04 12:00:00,AMZN,757.25,758.19,756.0,757.2,225712
2017-01-04 13:00:00,AMZN,758.07,759.163,756.0,757.375,257310
2017-01-04 14:00:00,AMZN,758.66,759.75,756.8542,758.027,275737
2017-01-04 15:00:00,AMZN,757.18,759.13,756.495,758.5401,485995
2017-01-04 16:00:00,AMZN,756.5,758.5417,756.245,757.18,291254
2017-01-04 17:00:00,AMZN,756.35,757.18,756.25,756.31,2273
2017-01-04 18:00:00,AMZN,756.96,757.18,756.03,756.35,2453
2017-01-04 19:00:00,AMZN,756.8,756.94,756.0,756.65,1143
2017-01-05 04:00:00,AMZN,756.85,756.85,756.85,756.85,80
2017-01-05 05:00:00,AMZN,757.19,757.74,757.19,757.37,726
2017-01-05 06:00:00,AMZN,756.21,759.69,756.11,757.31,939
2017-01-05 07:00:00,AMZN,756.59,756.99,756.59,756.99,75
2017-01-05 08:00:00,AMZN,758.0,758.0,755.27,756.0,8254
2017-01-05 09:00:00,AMZN,769.02,771.5,757.18,758.61,1205683
2017-01-05 10:00:00,AMZN,773.84,775.52,768.38,769.0,1190770
2017-01-05 11:00:00,AMZN,774.84,775.3,772.12,773.939,718465
2017-01-05 12:00:00,AMZN,776.7,777.0,769.952,774.9105,541136
2017-01-05 13:00:00,AMZN,777.64,778.78,776.66,776.7,468442
2017-01-05 14:00:00,AMZN,779.0,780.1774,777.4464,777.51,577053
2017-01-05 15:00:00,AMZN,780.45,782.41,778.0,779.104,982301
2017-01-05 16:00:00,AMZN,781.01,782.2,761.3977,780.26,316415
2017-01-05 17:00:00,AMZN,781.3,781.7,780.45,781.58,6465
