date,PERMNO,TICKER,PRC,C_strike_price,P_strike_price,option_days,rate,daily_rate,PV_strike_price,PutCallParity,PutCallRatio
2017-01-31,10107,MSFT,64.65,64.363859,64.363859,60,0.731664,0.002004558904109589,57.0700091959023,7.579990804097704,0.6988282130248629
2017-02-01,10107,MSFT,63.58,63.292528,63.292528,60,0.731664,0.002004558904109589,56.12008371020612,7.459916289793881,0.6252571463661765
2017-02-02,10107,MSFT,63.17,62.881961,62.881961,60,0.730421,0.0020011534246575343,55.767436766002746,7.402563233997256,0.5811259527582824
2017-02-03,10107,MSFT,63.68,63.39309,63.39309,60,0.731664,0.002004558904109589,56.20924980984534,7.470750190154661,0.3992629544739562
2017-02-06,10107,MSFT,63.64,63.354589,63.354589,60,0.732286,0.0020062630136986302,56.16936840612026,7.470631593879737,0.6806636668017316
2017-02-07,10107,MSFT,63.43,63.145133,63.145133,60,0.731043,0.002002857534246575,55.995107637602366,7.434892362397633,0.5498734554116421
2017-02-08,10107,MSFT,63.34,63.04262,63.04262,60,0.729799,0.001999449315068493,55.915635545548035,7.424364454451968,0.5916581770240307
2017-02-09,10107,MSFT,64.06,63.764458,63.764458,60,0.726069,0.0019892301369863015,56.59055747696651,7.469442523033493,0.33602894232815494
2017-02-10,10107,MSFT,64.0,63.705339,63.705339,60,0.724204,0.0019841205479452055,56.55542557585385,7.444574424146147,0.2814384085692425
2017-02-13,10107,MSFT,64.72,64.428096,64.428096,60,0.725448,0.0019875287671232878,57.18536935922986,7.534630640770139,0.21644076693870307
2017-02-14,10107,MSFT,64.57,64.669718,64.669718,60,0.724826,0.0019858246575342464,57.40569849974746,7.1643015002525345,0.4271861405492421
2017-02-15,10107,MSFT,64.53,64.631675,64.631675,60,0.727934,0.001994339726027397,57.342624608141314,7.187375391858687,0.5868709984315137
2017-02-16,10107,MSFT,64.52,64.622104,64.622104,60,0.729178,0.0019977479452054792,57.32240977044559,7.197590229554407,0.3085553997194951
2017-02-17,10107,MSFT,64.62,64.722482,64.722482,60,0.724204,0.0019841205479452055,57.45841041416545,7.161589585834555,0.490125456259518
2017-02-21,10107,MSFT,64.49,64.595458,64.595458,60,0.724204,0.0019841205479452055,57.34564284254406,7.144357157455936,0.7317406532076653
2017-02-22,10107,MSFT,64.36,64.464929,64.464929,60,0.723582,0.001982416438356164,57.235615498056774,7.124384501943226,0.43564747727572123
2017-02-23,10107,MSFT,64.62,64.725814,64.725814,60,0.722339,0.0019790109589041096,57.47898738937704,7.141012610622965,0.31754874651810583
2017-02-24,10107,MSFT,64.62,64.726157,64.726157,60,0.721096,0.0019756054794520545,57.49103785927311,7.128962140726891,0.6472868881988644
2017-02-27,10107,MSFT,64.23,64.33884,64.33884,60,0.721717,0.0019773068493150687,57.14118193409921,7.088818065900796,0.4984504132231405
2017-02-28,10107,MSFT,63.98,64.089716,64.089716,60,0.721096,0.0019756054794520545,56.92573852246568,7.054261477534318,0.26318042459651764
2017-03-01,10107,MSFT,64.94,65.054746,65.054746,60,0.721096,0.0019756054794520545,57.782897032051444,7.157102967948553,0.4290938838361965
2017-03-02,10107,MSFT,64.01,64.124132,64.124132,60,0.721717,0.0019773068493150687,56.95049355845074,7.059506441549267,0.5845097869391997
2017-03-03,10107,MSFT,64.25,64.365134,64.365134,60,0.719852,0.0019721972602739727,57.18206231826616,7.067937681733838,0.5008798261049581
2017-03-06,10107,MSFT,64.27,64.38636,64.38636,60,0.719852,0.0019721972602739727,57.200919522148745,7.0690804778512515,0.628776868354624
2017-03-07,10107,MSFT,64.4,64.51733,64.51733,60,0.723582,0.001982416438356164,57.282140074043106,7.1178599259569,0.6763946361345322
2017-03-08,10107,MSFT,64.99,65.095087,65.095087,60,0.745341,0.0020420301369863014,57.58875192989086,7.401248070109133,0.5191588350237275
2017-03-09,10107,MSFT,64.73,64.836928,64.836928,60,0.826782,0.002265156164383562,56.59756413055767,8.132435869442332,0.7480991548658809
2017-03-10,10107,MSFT,64.93,65.038448,65.038448,60,0.857867,0.0023503205479452056,56.48411057502277,8.445889424977238,0.5439004149377593
2017-03-13,10107,MSFT,64.71,64.430583,64.430583,60,0.891438,0.0024422958904109586,55.648251534700236,9.061748465299758,0.7044179825696781
2017-03-14,10107,MSFT,64.41,64.522295,64.522295,60,0.921591,0.0025249068493150687,55.45192405050534,8.958075949494656,0.582969653912514
2017-03-15,10107,MSFT,64.75,64.863724,64.863724,60,0.935268,0.002562378082191781,55.62016582941266,9.129834170587337,0.30392480211081796
2017-03-16,10107,MSFT,64.64,64.755695,64.755695,60,0.958271,0.0026254,55.31796114060347,9.322038859396528,0.5921422600501558
2017-03-17,10107,MSFT,64.87,64.595666,64.595666,60,0.958893,0.0026271041095890413,55.175613551425876,9.694386448574129,0.540645950405594
2017-03-20,10107,MSFT,64.93,64.656671,64.656671,60,0.959514,0.0026288054794520546,55.222084650321236,9.707915349678771,1.470886794237256
2017-03-21,10107,MSFT,64.21,63.935545,63.935545,60,0.958893,0.0026271041095890413,54.61175867619043,9.59824132380956,0.6785740111360186
2017-03-22,10107,MSFT,65.03,64.757371,64.757371,60,0.957649,0.0026236958904109586,55.325049381826815,9.704950618173186,0.5138129408655703
2017-03-23,10107,MSFT,64.87,64.596555,64.596555,60,0.957028,0.0026219945205479453,55.19329121629681,9.676708783703198,1.249630314232902
2017-03-24,10107,MSFT,64.98,64.706931,64.706931,60,0.957028,0.0026219945205479453,55.28759987890722,9.692400121092781,1.0990765830943674
2017-03-27,10107,MSFT,65.1,64.828014,64.828014,60,0.957028,0.0026219945205479453,55.39105693293035,9.708943067069647,0.3514039650527168
2017-03-28,10107,MSFT,65.29,65.019354,65.019354,60,0.957028,0.0026219945205479453,55.55454373716204,9.735456262837964,0.8068562278616138
2017-03-29,10107,MSFT,65.47,65.199376,65.199376,60,0.960758,0.002632213698630137,55.67421294331101,9.795787056688987,0.688486684739276
2017-03-30,10107,MSFT,65.71,65.44022,65.44022,60,0.969462,0.002656060273972603,55.79997591233987,9.910024087660126,0.6102763837914763
2017-03-31,10107,MSFT,65.86,65.591032,65.591032,60,0.963866,0.002640728767123288,55.98004305831934,9.87995694168066,0.5280868385345997
2017-04-03,10107,MSFT,65.55,65.281476,65.281476,60,0.96511,0.00264413698630137,55.704453648317745,9.845546351682252,0.7699352068850069
2017-04-04,10107,MSFT,65.73,65.462322,65.462322,60,0.962001,0.002635619178082192,55.88732385645166,9.842676143548346,1.0665199315235998
2017-04-05,10107,MSFT,65.56,65.292415,65.292415,60,0.960758,0.002632213698630137,55.753659610071026,9.806340389928977,0.833066564598629
2017-04-06,10107,MSFT,65.73,65.463764,65.463764,60,0.960136,0.002630509589041096,55.905691618559686,9.824308381440318,0.669744735913422
2017-04-07,10107,MSFT,65.68,65.414154,65.414154,60,0.960136,0.002630509589041096,55.863324953526536,9.81667504647347,0.7091649694501019
2017-04-10,10107,MSFT,65.53,65.264624,65.264624,60,0.959514,0.0026288054794520546,55.74132623065896,9.788673769341038,0.7067794510210288
2017-04-11,10107,MSFT,65.48,65.21474,65.21474,60,0.960136,0.002630509589041096,55.693026502792435,9.786973497207569,0.591248303934871
2017-04-12,10107,MSFT,65.23,64.956621,64.956621,60,0.960136,0.002630509589041096,55.47259430743484,9.757405692565165,0.9096825002072453
2017-04-13,10107,MSFT,64.95,64.676336,64.676336,60,0.958271,0.0026254,55.25016821400208,9.699831785997922,0.7945778951845799
2017-04-17,10107,MSFT,65.48,65.208905,65.208905,60,0.958271,0.0026254,55.25016821400208,9.699831785997922,0.770802306487952
2017-04-18,10107,MSFT,65.39,65.117706,65.117706,60,0.960136,0.002630509589041096,55.61016000461009,9.779839995389914,0.793267519016022
2017-04-19,10107,MSFT,65.04,64.767657,64.767657,60,0.958893,0.0026271041095890413,55.3225229268989,9.717477073101108,0.863975201121854
2017-04-20,10107,MSFT,65.5,65.229376,65.229376,60,0.957028,0.0026219945205479453,55.73399301905995,9.766006980940048,0.5000899253619496
2017-04-21,10107,MSFT,66.4,66.131182,66.131182,60,0.957649,0.0026236958904109586,56.49875610034533,9.901243899654673,0.7059698025551684
2017-04-24,10107,MSFT,67.53,67.265414,67.265414,60,0.957649,0.0026236958904109586,57.46778001903482,10.062219980965182,0.5744426864069166
2017-04-25,10107,MSFT,67.92,67.657136,67.657136,60,0.957649,0.0026236958904109586,57.80244522639704,10.117554773602961,0.40378145235127355
2017-04-26,10107,MSFT,67.83,67.567259,67.567259,60,0.958893,0.0026271041095890413,57.713856086151395,10.116143913848603,0.43644594538598597
2017-04-27,10107,MSFT,68.27,68.007791,68.007791,60,0.959514,0.0026288054794520546,58.08421518459177,10.185784815408226,0.7714934354485777
2017-04-28,10107,MSFT,68.46,68.198693,68.198693,60,0.963245,0.002639027397260274,58.21154813437591,10.248451865624084,0.608281039481203
2017-05-01,10107,MSFT,69.41,69.152392,69.152392,60,0.963245,0.002639027397260274,58.21154813437591,10.248451865624084,0.5495666569286202
2017-05-02,10107,MSFT,69.3,69.041762,69.041762,60,0.960758,0.002632213698630137,58.95525379827866,10.344746201721335,0.3684210526315789
2017-05-03,10107,MSFT,69.08,68.822039,68.822039,60,0.96138,0.002633917808219178,58.76162227709508,10.31837772290492,0.636137648664457
2017-05-04,10107,MSFT,68.81,68.552689,68.552689,60,0.960136,0.002630509589041096,58.543616447979204,10.266383552020798,0.7960634848398658
2017-05-05,10107,MSFT,69.0,68.743854,68.743854,60,0.960136,0.002630509589041096,58.70687029843396,10.293129701566038,0.5970430497173503
2017-05-08,10107,MSFT,68.94,68.68535,68.68535,60,0.959514,0.0026288054794520546,58.66290598130147,10.277094018698527,0.27332323134625097
2017-05-09,10107,MSFT,69.04,68.78509,68.78509,60,0.959514,0.0026288054794520546,58.748092098029055,10.291907901970951,0.3657149108412646
2017-05-10,10107,MSFT,69.31,69.044313,69.044313,60,0.960136,0.002630509589041096,58.963460619119175,10.346539380880827,0.2625314611817419
2017-05-11,10107,MSFT,68.46,68.193163,68.193163,60,0.958271,0.0026254,58.254439874189266,10.205560125810727,0.5006140460430457
2017-05-12,10107,MSFT,68.38,68.112466,68.112466,60,0.959514,0.0026288054794520546,58.17361619490318,10.206383805096813,0.6575976518401445
2017-05-15,10107,MSFT,68.43,68.164233,68.164233,60,0.960758,0.002632213698630137,58.205925516211494,10.224074483788513,0.1345840718165968
2017-05-16,10107,MSFT,69.41,69.537259,69.537259,60,0.959514,0.0026288054794520546,59.39050593633737,10.019494063662627,0.38862683989976626
2017-05-17,10107,MSFT,67.48,67.603035,67.603035,60,0.959514,0.0026288054794520546,57.73852045968512,9.741479540314884,1.1401226072813713
2017-05-18,10107,MSFT,67.71,67.835231,67.835231,60,0.960136,0.002630509589041096,57.93091129253979,9.779088707460204,0.5029085140137494
2017-05-19,10107,MSFT,67.69,67.816767,67.816767,60,0.960136,0.002630509589041096,57.91514313887779,9.77485686112221,0.9301108374384236
2017-05-22,10107,MSFT,68.45,68.580225,68.580225,60,0.96138,0.002633917808219178,58.555156686482256,9.894843313517747,0.5211943544764651
2017-05-23,10107,MSFT,68.68,68.810743,68.810743,60,0.962623,0.0026373232876712328,58.73997403542752,9.940025964572484,0.593639433901576
2017-05-24,10107,MSFT,68.77,68.901317,68.901317,60,0.962623,0.0026373232876712328,58.81729211362768,9.952707886372316,1.036886652178886
2017-05-25,10107,MSFT,69.62,69.753828,69.753828,60,0.962623,0.0026373232876712328,59.545034204785104,10.0749657952149,0.40374766848874943
2017-05-26,10107,MSFT,69.96,70.09455,70.09455,60,0.962001,0.002635619178082192,59.842008299403794,10.1179917005962,0.6301930064519694
2017-05-30,10107,MSFT,70.41,70.546323,70.546323,60,0.963866,0.002640728767123288,60.20924017701237,10.200759822987628,0.7348377997179125
2017-05-31,10107,MSFT,69.84,69.975663,69.975663,60,0.964488,0.0026424328767123287,59.716092343399765,10.123907656600238,0.5548652149275479
2017-06-01,10107,MSFT,70.1,70.238176,70.238176,60,0.964488,0.0026424328767123287,59.94011666667545,10.159883333324544,1.1917031763417305
2017-06-02,10107,MSFT,71.76,71.901965,71.901965,60,0.964488,0.0026424328767123287,61.359967130456454,10.400032869543551,0.6054266790388123
2017-06-05,10107,MSFT,72.28,72.423517,72.423517,60,0.963866,0.002640728767123288,61.81137079982097,10.46862920017903,0.7178649035157774
2017-06-06,10107,MSFT,72.52,72.663738,72.663738,60,0.966353,0.0026475424657534247,61.99104397602516,10.528956023974835,0.5492817619320195
2017-06-07,10107,MSFT,72.39,72.534392,72.534392,60,0.988113,0.002707158904109589,61.65974504202701,10.730254957972988,0.8752280501710377
2017-06-08,10107,MSFT,71.95,72.096072,72.096072,60,1.049663,0.0028757890410958903,60.67017463871394,11.279825361286065,0.7799899538791726
2017-06-09,10107,MSFT,70.32,70.46508,70.46508,60,1.090696,0.0029882082191780824,58.89903900427527,11.420960995724727,0.7531130416338939
2017-06-12,10107,MSFT,69.78,69.9264,69.9264,60,1.127378,0.0030887068493150685,58.09739633719175,11.682603662808248,0.6929319469290399
2017-06-13,10107,MSFT,70.65,70.798578,70.798578,60,1.167168,0.0031977205479452055,58.43854462795325,12.211455372046757,1.0241910866910866
2017-06-14,10107,MSFT,70.27,70.412889,70.412889,60,1.177738,0.0032266794520547943,58.019291172613656,12.25070882738634,1.1600244890819509
2017-06-15,10107,MSFT,69.9,70.045406,70.045406,60,1.204472,0.003299923287671233,57.46340392168308,12.436596078316924,1.4614129823377209
2017-06-16,10107,MSFT,70.0,69.754904,69.754904,60,1.206337,0.003305032876712329,57.20754263101125,12.79245736898875,0.7128371173197355
2017-06-19,10107,MSFT,70.87,70.628023,70.628023,60,1.209446,0.003313550684931507,57.89401150517101,12.975988494828997,0.8700588612715151
2017-06-20,10107,MSFT,69.91,69.666349,69.666349,60,1.210068,0.0033152547945205476,57.09988575126499,12.810114248735005,0.6621843626407058
2017-06-21,10107,MSFT,70.27,70.027052,70.027052,60,1.208824,0.0033118465753424653,57.4072630915308,12.862736908469195,0.46785146213140827
2017-06-22,10107,MSFT,70.26,70.017654,70.017654,60,1.211311,0.0033186602739726026,57.37609733222441,12.883902667775594,0.46403323372932004
2017-06-23,10107,MSFT,71.21,70.969602,70.969602,60,1.202607,0.003294813698630137,58.23944198843368,12.970558011566311,0.5803417064985253
2017-06-26,10107,MSFT,70.53,70.288766,70.288766,60,1.203851,0.0032982219178082192,57.66893671905045,12.861063280949551,0.8195552097516696
2017-06-27,10107,MSFT,69.21,68.966231,68.966231,60,1.205094,0.0033016273972602743,56.572292591603556,12.637707408396437,0.43134370465903593
2017-06-28,10107,MSFT,69.8,69.557333,69.557333,60,1.205094,0.0033016273972602743,57.05716750517514,12.74283249482486,0.7683721189177152
2017-06-29,10107,MSFT,68.49,68.244596,68.244596,60,1.206959,0.0033067369863013694,55.96318323342482,12.526816766575173,1.0642792568402797
2017-06-30,10107,MSFT,68.93,68.685741,68.685741,60,1.206337,0.003305032876712329,56.33069836064999,12.599301639350017,0.6317918175959466
2017-07-03,10107,MSFT,68.17,67.924844,67.924844,60,1.204472,0.003299923287671233,55.723750778021206,12.446249221978796,0.7075782239102912
2017-07-05,10107,MSFT,69.08,68.837238,68.837238,60,1.207581,0.003308441095890411,56.44340093858993,12.636599061410067,0.5679817748783266
2017-07-06,10107,MSFT,68.57,68.326382,68.326382,60,1.207581,0.003308441095890411,56.02452227832345,12.54547772167654,1.0460734424425802
2017-07-07,10107,MSFT,69.46,69.218355,69.218355,60,1.206337,0.003305032876712329,56.767506905478236,12.692493094521758,0.5852377048233813
2017-07-10,10107,MSFT,69.98,69.73983,69.73983,60,1.205094,0.0033016273972602743,57.20686792422645,12.773132075773553,0.5022270114942529
2017-07-11,10107,MSFT,69.99,69.749554,69.749554,60,1.205094,0.0033016273972602743,57.21484442178452,12.775155578215475,0.6523755043054134
2017-07-12,10107,MSFT,71.15,70.908609,70.908609,60,1.205094,0.0033016273972602743,58.16560536143571,12.984394638564297,0.8893336519695703
2017-07-13,10107,MSFT,71.77,71.530101,71.530101,60,1.205094,0.0033016273972602743,58.675408880600635,13.094591119399361,0.6482400865635543
2017-07-14,10107,MSFT,72.78,72.542401,72.542401,60,1.205094,0.0033016273972602743,59.50578819755185,13.27421180244815,0.4842547534545632
2017-07-17,10107,MSFT,73.35,73.11406,73.11406,60,1.207581,0.003308441095890411,59.95020025103448,13.399799748965513,0.6866265588769819
2017-07-18,10107,MSFT,73.3,73.064208,73.064208,60,1.205716,0.003303331506849315,59.927693418006264,13.372306581993733,0.7415756660722885
2017-07-19,10107,MSFT,73.86,73.62593,73.62593,60,1.206337,0.003305032876712329,60.38225684064952,13.477743159350482,0.44357519082894403
2017-07-20,10107,MSFT,74.22,73.987469,73.987469,60,1.206959,0.0033067369863013694,60.67255910818695,13.547440891813046,0.6528693389008852
2017-07-21,10107,MSFT,73.79,73.557209,73.557209,60,1.208824,0.0033118465753424653,60.30123971721268,13.488760282787325,0.4669467199780199
2017-07-24,10107,MSFT,73.6,73.3674,73.3674,60,1.21069,0.0033169589041095893,60.127190549886,13.472809450113992,0.6191557527108857
2017-07-25,10107,MSFT,74.19,73.959211,73.959211,60,1.210068,0.0033152547945205476,60.61839839423336,13.571601605766638,0.5416693805770859
2017-07-26,10107,MSFT,74.05,73.817889,73.817889,60,1.210068,0.0033152547945205476,60.50256815237383,13.547431847626164,0.37168842931542
2017-07-27,10107,MSFT,73.16,72.926154,72.926154,60,1.21069,0.0033169589041095893,59.765573778385644,13.394426221614353,0.6733169976786175
2017-07-28,10107,MSFT,73.04,72.805642,72.805642,60,1.213177,0.0033237726027397258,59.642421799284634,13.397578200715373,0.54012308190615
2017-07-31,10107,MSFT,72.7,72.465609,72.465609,60,1.213177,0.0033237726027397258,59.36386657946147,13.33613342053853,0.539531756430591
2017-08-01,10107,MSFT,72.58,72.345534,72.345534,60,1.212555,0.003322068493150685,59.271561078023765,13.308438921976233,1.0033800413480787
2017-08-02,10107,MSFT,72.26,72.024883,72.024883,60,1.21442,0.003327178082191781,58.99076885629711,13.269231143702896,0.6551938811810744
2017-08-03,10107,MSFT,72.15,71.914541,71.914541,60,1.212555,0.003322068493150685,58.918455274371794,13.231544725628211,0.5941888164493481
2017-08-04,10107,MSFT,72.68,72.445947,72.445947,60,1.215663,0.0033305835616438354,59.32351150414209,13.356488495857917,0.4839403118413155
2017-08-07,10107,MSFT,72.4,72.165977,72.165977,60,1.213798,0.0033254739726027395,59.112373252332624,13.287626747667382,0.5870295944464743
2017-08-08,10107,MSFT,72.79,72.557377,72.557377,60,1.212555,0.003322068493150685,59.44512072461441,13.344879275385594,0.6823552929678823
2017-08-09,10107,MSFT,72.47,72.231831,72.231831,60,1.213177,0.0033237726027397258,59.17235551383014,13.297644486169858,0.5712010366331021
2017-08-10,10107,MSFT,71.41,71.169608,71.169608,60,1.213177,0.0033237726027397258,58.30218185049095,13.107818149509043,1.5026210717874895
2017-08-11,10107,MSFT,72.5,72.26184,72.26184,60,1.215663,0.0033305835616438354,59.17275257027802,13.327247429721979,1.0105211309230617
2017-08-14,10107,MSFT,73.59,73.35492,73.35492,60,1.213798,0.0033254739726027395,60.086256587851636,13.503743412148367,0.220558223594034
2017-08-15,10107,MSFT,73.22,73.375399,73.375399,60,1.213798,0.0033254739726027395,60.103031283382116,13.116968716617883,0.8919843455573272
2017-08-16,10107,MSFT,73.65,73.806393,73.806393,60,1.213798,0.0033254739726027395,60.45606576384811,13.193934236151897,0.7073625575199807
2017-08-17,10107,MSFT,72.4,72.553833,72.553833,60,1.21442,0.003327178082191781,59.42399645607729,12.976003543922715,1.3564368058979597
2017-08-18,10107,MSFT,72.49,72.644363,72.644363,60,1.215663,0.0033305835616438354,59.48598758936195,13.004012410638047,0.8796768121929945
2017-08-21,10107,MSFT,72.15,72.303831,72.303831,60,1.21442,0.003327178082191781,59.219236523379976,12.93076347662003,0.9816791597757684
2017-08-22,10107,MSFT,73.16,73.316601,73.316601,60,1.213798,0.0033254739726027395,60.05486884635877,13.105131153641224,0.5315798153034301
2017-08-23,10107,MSFT,72.72,72.875366,72.875366,60,1.21069,0.0033169589041095893,59.723951208229856,12.996048791770143,1.0143704379562044
2017-08-24,10107,MSFT,72.69,72.845758,72.845758,60,1.213177,0.0033237726027397258,59.675284848454645,13.014715151545353,0.9450180072028812
2017-08-25,10107,MSFT,72.82,72.976266,72.976266,60,1.213177,0.0033237726027397258,59.78219707352891,13.03780292647108,0.8356340828269818
2017-08-28,10107,MSFT,72.83,72.986978,72.986978,60,1.213177,0.0033237726027397258,59.78219707352891,13.03780292647108,1.0038690304325228
2017-08-29,10107,MSFT,73.05,73.207588,73.207588,60,1.21815,0.0033373972602739727,59.92269058654403,13.127309413455968,1.0484195522763478
2017-08-30,10107,MSFT,74.01,74.169418,74.169418,60,1.21815,0.0033373972602739727,60.70997839456272,13.300021605437287,0.7198177262989724
2017-08-31,10107,MSFT,74.77,74.930999,74.930999,60,1.21815,0.0033373972602739727,61.33335615998768,13.436643840012316,0.6718146718146718
2017-09-01,10107,MSFT,73.94,74.099287,74.099287,60,1.216907,0.0033339917808219177,60.66496831894614,13.27503168105386,0.6065324785368271
2017-09-05,10107,MSFT,73.61,73.769001,73.769001,60,1.213177,0.0033237726027397258,60.43160601967976,13.178393980320237,0.8768245838668374
2017-09-06,10107,MSFT,73.4,73.558925,73.558925,60,1.211311,0.0033186602739726026,60.27799846669807,13.122001533301933,0.38612794612794615
2017-09-07,10107,MSFT,74.34,74.500589,74.500589,60,1.211311,0.0033186602739726026,61.049646790108795,13.290353209891208,0.5079327245370715
2017-09-08,10107,MSFT,73.98,74.138943,74.138943,60,1.211311,0.0033186602739726026,60.75329530001445,13.226704699985554,1.2680326942634375
2017-09-11,10107,MSFT,74.76,74.922805,74.922805,60,1.213177,0.0033237726027397258,61.376802888374385,13.38319711162562,0.8179141441937259
2017-09-12,10107,MSFT,74.68,74.843999,74.843999,60,1.213177,0.0033237726027397258,61.31224497001533,13.367755029984679,0.8092092988544348
2017-09-13,10107,MSFT,75.21,75.371267,75.371267,60,1.211933,0.0033203643835616435,61.75681075802003,13.453189241979963,0.5153369067998765
2017-09-14,10107,MSFT,74.77,74.93082,74.93082,60,1.213177,0.0033237726027397258,61.383368780763895,13.3866312192361,0.656075093283582
2017-09-15,10107,MSFT,75.31,75.472437,75.472437,60,1.212555,0.003322068493150685,61.833383652303965,13.476616347696037,0.5253188387607527
2017-09-18,10107,MSFT,75.16,74.932187,74.932187,60,1.211933,0.0033203643835616435,61.397042618954096,13.7629573810459,0.7659245296439876
2017-09-19,10107,MSFT,75.44,75.183125,75.183125,60,1.213177,0.0033237726027397258,61.59005717494177,13.849942825058228,0.6019953300785396
2017-09-20,10107,MSFT,74.94,74.682537,74.682537,60,1.211933,0.0033203643835616435,61.19248737636092,13.747512623639075,0.5776682349209705
2017-09-21,10107,MSFT,74.21,73.9511,73.9511,60,1.21069,0.0033169589041095893,60.60555343481811,13.604446565181881,0.42596551232720536
2017-09-22,10107,MSFT,74.41,74.151446,74.151446,60,1.21069,0.0033169589041095893,60.76974409876297,13.640255901237026,0.8207384182237011
2017-09-25,10107,MSFT,73.26,72.998862,72.998862,60,1.21069,0.0033169589041095893,59.82516056721149,13.434839432788515,1.2229660144181256
2017-09-26,10107,MSFT,73.26,72.99906,72.99906,60,1.211933,0.0033203643835616435,59.81310004956331,13.446899950436695,0.8570280563222809
2017-09-27,10107,MSFT,73.85,73.590894,73.590894,60,1.213798,0.0033254739726027395,60.279546885381265,13.57045311461873,0.7534618443061231
2017-09-28,10107,MSFT,73.87,73.610597,73.610597,60,1.21815,0.0033373972602739727,60.252566003428306,13.617433996571698,0.8451318944844125
2017-09-29,10107,MSFT,74.49,74.23224,74.23224,60,1.221259,0.003345915068493151,60.73035485453993,13.759645145460063,0.5464178925965794
2017-10-02,10107,MSFT,74.61,74.353832,74.353832,60,1.220016,0.003342509589041096,60.84226139534204,13.767738604657957,0.5801970249666892
2017-10-03,10107,MSFT,74.26,74.003917,74.003917,60,1.220016,0.003342509589041096,60.55593291268696,13.704067087313042,0.9188031304817164
2017-10-04,10107,MSFT,74.69,74.43567,74.43567,60,1.21815,0.0033373972602739727,60.92791394810191,13.762086051898088,1.115171532069039
2017-10-05,10107,MSFT,75.97,75.7191,75.7191,60,1.218772,0.0033391013698630136,61.97210461187666,13.99789538812334,0.5250520399666945
2017-10-06,10107,MSFT,76.0,75.749748,75.749748,60,1.218772,0.0033391013698630136,61.997188389445924,14.002811610554076,0.49791379538203034
2017-10-09,10107,MSFT,76.29,76.042374,76.042374,60,1.220016,0.003342509589041096,62.22396171901889,14.066038280981118,0.6668675995694295
2017-10-10,10107,MSFT,76.29,76.042373,76.042373,60,1.221259,0.003345915068493151,62.211248054366756,14.07875194563325,0.564757104402652
2017-10-11,10107,MSFT,76.42,76.166015,76.166015,60,1.220637,0.0033442109589041096,62.31877272775503,14.10122727224497,0.41891091412976794
