date,PERMNO,TICKER,PRC,C_strike_price,P_strike_price,option_days,rate,daily_rate,PV_strike_price,PutCallParity,PutCallRatio
2017-02-02,84398,SPY,227.77,226.80884,226.80884,60,0.730421,0.0020011534246575343,201.14747443500426,26.622525564995755,2.129880195347882
2017-02-03,84398,SPY,229.34,228.382464,228.382464,60,0.731664,0.002004558904109589,202.5016759896703,26.8383240103297,1.0092314548074834
2017-02-06,84398,SPY,228.92999,227.977419,227.977419,60,0.732286,0.0020062630136986302,202.1218642281373,26.808125771862706,3.1555515021459226
2017-02-07,84398,SPY,228.94,227.990663,227.990663,60,0.731043,0.002002857534246575,202.17491211956633,26.76508788043367,1.8859953263768845
2017-02-08,84398,SPY,229.24001,228.24641,228.24641,60,0.729799,0.001999449315068493,202.44309446751626,26.79691553248375,2.3125919039459455
2017-02-09,84398,SPY,230.60001,229.611223,229.611223,60,0.726069,0.0019892301369863015,203.77852364930436,26.821486350695636,1.227038556027191
2017-02-10,84398,SPY,231.50999,230.526058,230.526058,60,0.724204,0.0019841205479452055,204.65316598525547,26.856824014744518,1.3514932830358308
2017-02-13,84398,SPY,232.77,231.793989,231.793989,60,0.725448,0.0019875287671232878,205.73671579886923,27.033284201130783,0.8978068073832505
2017-02-14,84398,SPY,233.7,232.729929,232.729929,60,0.724826,0.0019858246575342464,206.58856338358598,27.11143661641401,1.4935227801386097
2017-02-15,84398,SPY,234.92,233.959126,233.959126,60,0.727934,0.001994339726027397,207.57361364790304,27.346386352096943,1.5087232446428787
2017-02-16,84398,SPY,234.72,233.760427,233.760427,60,0.729178,0.0019977479452054792,207.35491658718408,27.36508341281592,1.9361732887598893
2017-02-17,84398,SPY,235.09,234.131786,234.131786,60,0.724204,0.0019841205479452055,207.85420823307666,27.23579176692334,1.5289773751176567
2017-02-21,84398,SPY,236.49001,235.545638,235.545638,60,0.724204,0.0019841205479452055,209.10937778113092,27.380632218869096,1.5285525026443234
2017-02-22,84398,SPY,236.28,235.334116,235.334116,60,0.723582,0.001982416438356164,208.94295837898295,27.33704162101705,1.975553809314942
